-4.354,-4.272,-2.747,-6.694,-0.326,-1.221,-1.099,-3.245,0.142,-2.299,-2.838,-1.048,-0.926,-4.232,-7.151,8.433,-2.604,2.696,-0.326,6.419,-0.275,0.315
-0.936,-2.319,-1.77,0.631,1.139,3.174,5.249,6.032,2.096,0.631,1.068,3.835,2.004,-1.79,-8.616,6.968,-5.534,-0.234,-17.415,-4.812,-4.181,-3.103
-0.448,0.122,-4.211,5.514,3.092,3.662,5.737,5.056,1.119,0.631,1.068,3.835,2.004,-5.697,-6.663,5.503,-1.139,-0.722,-6.185,-3.347,-4.669,-3.103
0.529,1.587,-5.676,7.955,4.069,3.174,5.249,2.614,-0.834,-0.346,-1.862,3.347,1.516,-8.626,-7.151,6.48,-2.116,-0.234,-4.232,-4.812,-5.157,-3.103
-0.448,2.075,-8.118,8.443,3.092,1.221,3.784,-0.315,-2.299,-0.834,-4.791,2.858,0.539,-9.603,-9.593,8.921,-0.651,2.696,-1.302,-3.347,-5.646,-3.103
-2.889,1.587,-10.071,5.514,0.651,-2.197,1.831,-3.245,-2.299,-2.299,-6.744,1.882,-0.437,-8.138,-13.011,10.386,-3.581,4.161,-6.673,-6.276,-5.157,-2.614
-6.307,-1.343,-10.559,1.119,-2.279,-4.639,0.366,-3.733,-0.834,-2.787,-5.768,0.905,-0.437,-6.185,-14.476,9.41,1.302,-5.605,-2.279,-9.206,-4.181,-2.126
-8.26,-4.761,-10.071,-4.252,-2.767,-4.639,0.366,-1.78,0.631,-3.276,-2.838,0.905,0.539,-6.185,-13.011,6.48,-4.069,2.207,-12.044,-6.765,-3.204,-2.126
-8.26,-7.69,-8.118,-9.135,-1.302,-1.709,1.343,1.149,1.607,-3.276,-0.397,1.394,1.516,-10.579,-10.081,3.062,-4.557,-2.187,-0.814,-1.394,-2.716,-1.638
-6.795,-9.155,-6.653,-11.576,0.651,2.686,2.808,3.591,0.631,-2.787,0.092,2.37,1.516,-18.392,-7.151,2.085,-4.069,-0.234,-8.138,-0.905,-2.716,-2.126
-5.819,-8.179,-6.165,-11.088,1.628,6.592,3.296,3.591,-1.322,-2.787,-1.373,3.347,0.051,-24.74,-5.686,3.062,0.326,-0.234,2.116,-1.394,-2.716,-2.126
-4.842,-6.226,-8.118,-10.111,0.651,7.08,1.831,1.638,-3.764,-2.299,-3.326,2.858,-1.414,-24.74,-4.222,5.992,3.255,-3.652,3.581,-7.741,-2.716,-2.126
-4.354,-5.249,-9.583,-9.623,-2.279,4.639,0.366,-0.315,-5.717,-1.811,-3.815,1.394,-2.879,-15.462,-3.733,8.433,0.814,-2.675,-7.65,-6.276,-2.716,-1.638
-3.866,-4.272,-8.606,-10.111,-4.72,0.732,-1.099,-1.78,-5.717,-1.811,-4.303,0.905,-2.391,-0.326,-3.245,7.456,-4.069,0.254,-5.208,3.489,-2.716,-1.638
-3.377,-4.272,-4.7,-9.135,-5.697,-3.174,-1.587,-2.268,-4.74,-2.299,-4.791,-0.071,-1.414,11.882,-3.245,4.038,-2.604,-1.211,-10.091,-8.718,-2.716,-1.149
-3.377,-3.784,0.671,-5.717,-4.232,-5.127,-1.587,-2.268,-3.276,-2.787,-6.256,-0.071,-0.926,14.811,-3.733,0.132,-1.139,-0.722,-5.697,-1.882,-2.228,-1.149
-3.377,-4.272,3.113,1.119,-2.279,-5.127,-0.61,-2.268,-1.322,-3.276,-7.233,-0.071,-0.437,6.999,-5.686,-0.844,0.326,0.743,-2.279,1.048,-2.228,-1.149
-4.354,-5.249,1.16,7.467,-0.814,-4.15,-0.122,-2.268,0.142,-3.764,-5.768,-0.071,0.051,-6.185,-7.151,2.085,3.255,-5.117,-10.091,-11.159,-1.251,-1.149
-5.819,-7.69,-5.188,9.42,-0.814,-3.662,-0.122,-2.757,0.631,-3.764,-2.838,-0.559,0.539,-14.974,-8.128,7.456,-0.163,-1.211,2.604,-2.858,-1.251,-1.638
-7.284,-10.132,-11.047,4.049,-2.279,-4.639,-1.099,-2.757,-0.346,-3.764,-0.397,-1.048,0.051,-14.486,-8.616,11.363,-1.139,1.719,-2.767,-2.858,-1.251,-1.149
-8.26,-11.597,-13,-6.205,-4.72,-5.615,-2.563,-2.757,-3.276,-4.252,-0.397,-1.048,-0.926,-8.138,-8.616,9.898,-2.604,7.579,-4.72,9.837,-1.251,-0.661
-9.725,-11.108,-10.071,-15.483,-6.673,-5.615,-4.028,-3.733,-5.717,-4.74,-2.838,-1.536,-2.391,-2.767,-8.616,4.038,-0.651,2.207,-0.326,-2.858,-1.251,-0.173
-10.701,-9.644,-5.676,-17.924,-7.65,-4.15,-5.005,-4.71,-6.205,-5.717,-4.303,-2.024,-3.367,-2.279,-7.64,-2.309,0.326,-7.07,-9.115,-4.323,-0.763,0.315
-10.701,-8.667,-2.747,-13.041,-7.161,-1.709,-5.493,-4.71,-5.229,-5.229,-3.815,-2.024,-3.367,-7.161,-6.175,-6.704,-3.581,-0.722,-6.185,5.442,0.702,0.315
-9.725,-9.155,-3.723,-4.74,-6.673,-0.732,-4.517,-3.733,-3.764,-4.74,0.092,-1.536,-2.391,-12.044,-5.198,-7.192,0.814,-7.07,0.651,-11.648,1.19,0.315
-8.748,-10.62,-7.629,0.631,-6.185,-1.221,-4.028,-3.245,-3.764,-3.276,3.51,-1.048,-2.391,-13.021,-5.198,-6.215,0.326,-4.628,1.628,-3.835,1.19,0.804
-8.26,-11.108,-11.047,-0.346,-6.673,-3.662,-4.028,-3.733,-5.229,-3.276,4.486,-0.559,-2.879,-11.068,-5.686,-6.215,1.302,-0.234,3.581,-1.394,0.702,1.292
-9.725,-11.597,-13,-7.182,-7.161,-6.104,-5.005,-6.175,-7.67,-4.74,1.556,-1.536,-3.855,-9.115,-5.686,-6.704,0.326,-4.628,-0.814,-11.648,0.214,1.292
-11.678,-11.597,-13.977,-15.483,-8.138,-7.08,-5.493,-9.104,-9.135,-6.694,-3.815,-2.513,-4.344,-10.579,-5.198,-4.751,-0.651,-2.187,-8.138,-5.3,0.214,1.292
-13.631,-12.085,-13.977,-21.342,-8.626,-6.592,-5.493,-10.569,-8.647,-8.647,-8.698,-3.977,-3.855,-13.509,-4.222,-0.356,-0.651,0.254,-1.302,-0.417,1.19,0.315
-13.631,-12.573,-13.977,-20.854,-8.138,-6.104,-5.005,-9.104,-6.694,-9.135,-11.627,-3.977,-3.367,-15.462,-3.733,3.55,-2.116,-3.164,-4.232,-6.765,1.678,-0.173
-11.678,-12.085,-12.512,-15.483,-7.161,-6.104,-4.028,-5.686,-5.229,-8.647,-11.627,-2.513,-2.391,-13.997,-4.222,4.527,-1.628,-1.211,-3.743,-6.765,2.655,-0.173
-9.725,-10.62,-10.071,-7.67,-6.185,-6.104,-3.052,-2.757,-5.229,-7.182,-9.674,-1.536,-2.879,-10.091,-6.175,-0.356,-6.022,-0.234,-16.927,-0.905,2.167,-0.173
-9.237,-8.667,-7.629,-1.322,-5.697,-6.104,-3.052,-2.268,-6.205,-5.717,-6.744,-0.559,-3.855,-6.185,-8.128,-6.704,-3.092,-2.187,-3.743,-6.276,0.702,0.315
-10.213,-8.179,-6.165,-0.346,-5.697,-5.615,-3.54,-3.733,-7.182,-5.717,-5.28,-0.559,-4.344,-5.208,-9.593,-9.633,-1.628,-2.675,-6.185,-5.788,-0.275,0.804
-11.678,-9.644,-6.165,-4.74,-6.673,-5.127,-3.54,-6.175,-6.694,-5.717,-4.791,-1.048,-4.344,-5.208,-9.593,-6.215,-2.116,0.254,-3.255,-4.323,-0.763,0.804
-12.166,-13.062,-6.653,-11.088,-7.65,-5.127,-3.54,-7.151,-5.717,-5.229,-5.768,-1.048,-3.855,-5.697,-9.593,-0.356,-3.092,4.649,-6.185,-1.394,-1.251,0.315
-12.655,-15.991,-7.629,-14.994,-8.626,-6.104,-3.54,-5.686,-5.717,-5.229,-7.233,-0.559,-3.855,-5.208,-10.081,3.062,-0.651,-3.652,-1.302,-8.718,-1.251,-0.173
-11.678,-16.479,-8.118,-13.529,-9.603,-6.592,-3.052,-3.733,-7.182,-5.229,-7.233,-0.071,-4.344,-5.208,-10.569,0.132,-2.116,-3.164,-5.208,-5.3,-1.251,-0.173
-11.678,-15.015,-10.071,-7.182,-9.115,-6.592,-3.052,-2.268,-9.135,-4.74,-5.768,0.417,-4.832,-7.161,-10.081,-7.68,-2.116,0.254,-6.673,-1.394,-1.251,-0.173
-12.166,-11.597,-12.512,0.142,-8.138,-6.104,-3.052,-2.268,-10.111,-4.74,-3.815,0.417,-4.832,-10.091,-8.616,-14.516,-1.628,0.743,-5.208,0.071,-1.251,-0.173
-12.166,-8.179,-14.465,4.049,-6.185,-5.615,-3.052,-3.245,-8.647,-4.252,-1.373,-0.071,-4.344,-12.533,-6.663,-15.004,1.302,-3.164,4.069,-10.671,-0.763,-0.173
-11.678,-6.226,-13.489,3.072,-5.208,-5.615,-2.075,-3.733,-5.717,-3.276,-0.397,-0.071,-3.367,-12.533,-6.663,-9.145,-1.139,-0.722,-4.232,-2.858,-0.275,-0.661
-10.701,-7.69,-10.071,-1.811,-4.72,-6.104,-1.099,-2.268,-3.276,-2.299,-1.373,0.417,-2.391,-11.556,-8.128,-0.356,-0.651,-0.234,-6.673,-1.394,-0.275,-1.149
-10.213,-11.108,-5.676,-8.158,-4.232,-5.615,-0.61,-1.292,-2.299,-2.787,-3.326,0.417,-2.391,-10.579,-10.081,5.992,3.743,-0.234,0.163,-10.183,-0.763,-1.149
-10.213,-15.503,-3.235,-13.041,-4.72,-3.662,0.366,-1.78,-3.276,-4.252,-4.791,0.905,-2.391,-10.579,-8.616,7.945,-1.628,0.254,-4.72,-4.812,-0.763,-1.149
-10.701,-17.944,-4.211,-13.041,-4.72,-0.732,-0.61,-3.245,-4.252,-5.717,-4.303,0.417,-2.391,-11.068,-4.71,5.503,-0.651,0.743,-6.185,-3.347,-1.251,-1.149
-10.213,-15.991,-6.653,-9.623,-4.232,1.221,-0.61,-5.198,-4.252,-5.717,-1.373,-0.071,-1.902,-10.091,0.173,2.085,-1.139,1.719,-8.626,-1.394,-0.763,-1.149
-8.748,-10.132,-8.118,-3.764,-3.743,1.221,-0.61,-5.686,-2.787,-5.229,2.045,-0.071,-0.926,-7.65,3.103,-0.844,-0.651,0.743,2.604,-3.347,-0.763,-1.149
-6.307,-3.296,-5.676,-0.834,-2.767,-1.709,-0.61,-4.71,-1.811,-3.276,3.51,0.417,-0.437,-6.185,0.661,-2.309,-0.163,-0.722,-2.767,-7.253,-0.763,-1.638
-3.866,1.587,-1.282,-1.811,-1.302,-4.15,-0.61,-1.78,-1.322,-0.834,1.068,1.394,-0.437,-6.185,-5.686,-2.309,-5.046,-0.722,-8.138,-5.3,-1.251,-1.149
-2.889,2.075,2.625,-6.694,-0.326,-4.15,0.366,0.661,-1.811,0.142,-4.303,2.37,-1.414,-6.673,-11.546,-1.333,-2.604,-4.628,-3.255,-3.835,-1.74,-1.149
-3.377,-2.319,1.648,-11.576,-0.326,-2.197,0.854,1.638,-3.276,-0.834,-9.674,2.37,-1.902,-6.185,-13.011,0.621,1.302,-0.722,-0.326,-2.37,-1.74,-0.661
-4.842,-9.155,-3.723,-13.041,-1.79,-0.244,0.854,0.661,-4.252,-2.787,-11.627,1.882,-1.902,-5.697,-11.058,1.597,-3.581,6.602,-13.021,5.931,-1.74,-0.173
-7.284,-14.038,-9.583,-10.6,-3.743,0.244,-0.122,-2.268,-4.74,-5.229,-9.674,0.417,-2.391,-6.673,-7.151,0.621,-4.557,4.161,-0.814,2.024,-0.763,-0.173
-10.213,-15.503,-12.512,-6.205,-6.185,-2.686,-1.587,-5.198,-5.229,-7.182,-5.768,-1.048,-2.879,-10.579,-5.686,-4.751,-0.651,-5.117,-1.79,-5.788,0.214,-0.173
-12.655,-14.526,-11.047,-3.764,-8.138,-6.104,-3.54,-7.64,-6.694,-8.647,-3.815,-2.024,-4.344,-13.997,-8.128,-13.051,1.302,-3.164,2.604,-6.276,0.702,0.315
-13.631,-12.573,-8.118,-3.764,-9.115,-8.545,-5.005,-8.616,-7.67,-8.647,-4.303,-2.513,-5.32,-14.486,-12.034,-22.329,1.302,-0.722,-1.302,-1.882,1.19,0.804
-12.655,-11.597,-6.653,-4.252,-9.115,-8.057,-5.981,-7.151,-8.158,-7.182,-5.768,-2.024,-5.32,-10.091,-13.987,-29.653,0.326,3.672,2.116,-1.882,0.702,1.78
-9.725,-10.132,-8.118,-2.787,-7.65,-5.615,-5.005,-4.71,-7.182,-4.74,-7.233,-1.536,-4.832,-3.743,-13.011,-33.559,-2.116,2.696,-5.697,6.419,0.214,1.78
-5.819,-7.202,-10.071,0.142,-4.72,-2.686,-3.052,-1.78,-4.74,-2.299,-5.768,-0.559,-3.367,0.163,-9.104,-33.071,-0.163,-1.211,-10.579,-6.765,0.214,1.292
-1.424,-2.319,-8.606,2.096,-1.302,0.732,-0.61,0.661,-1.811,-0.346,-1.862,0.417,-1.414,-2.279,-4.71,-29.653,0.814,-2.187,-1.79,-3.347,0.702,0.315
3.459,4.028,-4.211,3.072,2.604,3.174,1.831,2.614,0.631,0.631,1.556,0.905,-0.437,-7.161,-2.268,-25.258,0.326,-1.699,-3.255,-4.323,0.702,-1.149
7.853,9.888,1.16,1.607,6.022,6.592,3.784,4.079,2.096,1.119,3.51,1.394,0.051,-10.579,-2.757,-21.352,-5.534,0.254,-13.997,-5.788,0.214,-1.638
12.248,13.794,4.578,0.142,8.952,9.521,4.272,6.032,2.584,1.119,3.021,1.394,-0.437,-10.091,-5.198,-17.934,-2.604,-2.187,-12.044,-8.23,-0.275,-1.638
16.642,14.771,4.578,-0.834,10.905,11.963,4.761,7.985,3.072,1.119,1.556,1.882,-0.437,-6.673,-8.616,-17.934,-0.163,1.231,-10.091,-4.812,-1.251,-1.638
19.572,14.282,1.648,-2.299,12.858,13.428,5.249,9.939,4.049,1.119,0.092,1.882,-0.437,-5.697,-11.546,-21.352,-4.069,1.719,-12.044,-1.394,-2.228,-1.638
22.502,13.794,-1.282,-5.717,13.835,13.428,5.737,10.915,5.514,0.631,-0.885,2.37,0.051,-9.603,-13.011,-27.7,-1.139,-0.722,-8.138,-12.624,-2.716,-2.126
25.431,15.259,-3.235,-10.6,14.811,13.428,7.202,11.892,6.49,0.142,-1.862,2.858,1.027,-16.927,-13.987,-35.024,-1.139,1.719,-13.021,-7.741,-2.716,-3.103
29.338,20.63,-3.235,-14.994,15.788,14.893,8.667,12.38,6.978,0.142,-1.862,3.347,1.516,-21.81,-13.987,-40.883,0.814,-0.722,-6.185,-7.741,-3.204,-3.591
34.22,28.442,-2.258,-15.971,17.741,17.334,10.132,12.38,7.467,1.119,-1.862,3.835,2.004,-19.368,-12.522,-43.813,-0.651,1.231,-9.115,-12.624,-3.693,-3.591
39.103,37.72,1.16,-10.6,20.671,21.24,11.597,11.892,7.955,2.096,-0.885,4.812,2.004,-11.556,-10.081,-42.837,2.279,-0.234,-6.673,-12.624,-4.181,-3.103
43.498,45.532,5.554,1.119,24.089,25.146,12.573,10.915,8.931,2.584,-0.885,4.812,2.492,-4.232,-7.151,-39.907,-0.651,-0.722,-8.626,-5.3,-4.669,-3.591
45.939,49.927,11.902,15.767,27.018,28.076,13.062,9.45,9.908,2.584,-1.373,4.323,3.469,-2.767,-5.686,-36.489,0.326,-2.675,-4.72,-9.206,-4.181,-4.079
46.916,49.438,16.785,27.486,28.971,29.053,13.062,8.474,10.885,1.607,-2.838,3.835,3.957,-7.161,-6.175,-35.024,0.814,0.743,-8.138,-4.812,-4.181,-5.056
47.892,46.509,18.738,29.439,28.971,28.076,13.062,8.962,10.885,1.119,-3.326,3.835,3.957,-12.533,-7.64,-36.001,-3.092,5.625,-7.65,6.907,-3.693,-6.032
48.869,43.579,16.785,18.697,28.483,25.635,13.062,10.427,10.396,0.631,-2.35,3.835,3.957,-13.997,-8.616,-37.465,0.326,-1.211,-8.138,-8.23,-3.204,-6.521
48.869,42.114,13.367,0.142,27.018,23.193,13.062,12.38,9.908,0.142,-0.397,4.323,3.469,-9.603,-9.104,-40.395,3.255,-2.675,-6.185,-13.601,-3.204,-6.032
46.916,43.091,9.46,-14.506,26.042,21.24,13.55,13.357,8.931,1.119,1.068,4.812,3.469,-2.767,-8.128,-42.837,-1.139,0.743,-7.161,-5.3,-3.204,-5.056
43.498,44.556,7.507,-13.529,25.065,18.799,13.062,12.38,8.443,2.096,0.092,4.812,3.469,1.628,-7.64,-45.278,1.79,1.231,-7.161,-5.788,-3.204,-4.079
40.568,46.997,7.507,5.025,25.065,17.822,12.573,9.45,8.931,3.56,-0.885,4.812,3.469,1.139,-8.616,-44.79,0.326,2.207,-7.65,-4.323,-3.204,-4.079
39.103,47.974,7.996,29.928,24.089,17.334,11.597,7.009,7.955,4.537,-0.397,4.812,2.981,-2.767,-11.546,-40.883,-1.139,0.254,-5.697,-8.718,-2.716,-4.079
39.591,47.485,8.972,44.088,23.112,18.311,10.132,5.056,6.978,4.537,2.045,4.323,2.492,-7.65,-13.499,-34.536,-2.116,-0.722,-8.626,-3.347,-2.716,-4.079
42.033,44.556,9.46,37.74,22.135,20.264,9.155,5.544,6.002,3.56,3.998,3.835,2.004,-11.556,-13.987,-27.7,-1.628,-1.211,-12.044,-15.554,-2.716,-3.591
42.033,38.696,8.972,15.279,20.671,21.24,8.667,6.032,5.025,2.096,3.51,3.835,1.516,-12.044,-11.546,-24.282,-0.651,-1.211,-13.021,-15.554,-2.716,-3.591
38.127,31.86,6.531,-7.182,19.206,19.287,8.179,7.009,5.025,1.119,-0.397,3.835,2.492,-11.068,-7.64,-27.212,-2.116,3.672,-9.603,-9.694,-3.693,-3.591
31.779,26.489,2.136,-16.947,17.253,15.381,8.667,7.497,5.514,0.142,-4.303,4.323,2.492,-10.579,-5.198,-35.024,-6.51,6.602,-12.533,-4.812,-4.669,-4.567
24.455,23.071,-2.258,-12.065,14.323,10.986,8.667,7.009,6.49,0.142,-5.28,4.812,3.469,-13.509,-5.686,-43.325,-3.092,-3.164,-11.556,-6.276,-5.646,-5.544
20.549,21.606,-4.7,-2.787,11.882,8.057,8.667,6.521,6.978,-0.834,-1.373,5.3,3.469,-20.345,-9.104,-46.254,-0.651,-2.187,-13.997,-12.136,-6.134,-6.032
20.06,20.63,-4.211,0.142,10.417,9.033,7.69,6.521,6.978,-1.811,2.533,5.3,3.469,-26.204,-13.499,-41.86,0.326,-3.652,-3.743,-10.183,-6.622,-6.032
21.525,18.188,-1.282,-5.717,9.928,11.963,6.714,6.032,6.002,-2.787,3.51,4.812,2.981,-26.204,-15.94,-31.606,-2.116,-2.675,-9.603,-11.648,-6.622,-6.032
22.502,15.259,1.648,-11.576,10.905,14.404,5.737,5.544,4.049,-2.787,-3.326,4.323,2.004,-16.439,-15.94,-20.864,-1.628,-2.187,-10.579,-5.3,-5.646,-5.544
22.013,13.794,3.113,-8.647,11.882,13.916,5.249,5.056,2.096,-0.834,-11.627,3.835,1.516,-1.302,-13.499,-15.004,-5.534,1.231,-11.556,-1.394,-5.157,-4.567
19.084,14.282,3.601,4.049,12.37,10.986,5.249,3.591,0.631,0.631,-16.51,3.347,1.027,10.417,-11.058,-16.469,-3.092,0.743,-4.232,-3.835,-4.669,-4.567
16.154,16.235,3.113,18.209,10.905,7.08,5.249,0.661,0.631,1.607,-13.58,2.858,1.027,10.905,-10.081,-22.329,-4.069,2.207,-4.72,1.048,-3.693,-4.567
13.224,17.212,2.625,21.139,7.487,4.639,3.296,-2.268,0.142,0.142,-4.791,1.394,0.539,-0.326,-10.569,-27.212,-1.139,-1.699,-7.65,-9.694,-3.204,-4.567
9.806,15.747,2.136,9.908,3.581,3.662,1.343,-4.222,-0.834,-2.787,2.533,0.417,0.051,-14.974,-11.546,-27.7,-1.628,0.743,-10.579,-5.3,-2.228,-3.591
6.388,11.353,-0.305,-6.205,-0.326,2.686,-1.099,-4.71,-2.787,-5.229,2.045,-0.071,-1.414,-21.81,-11.546,-25.747,0.814,-3.164,-5.208,-9.694,-2.228,-3.103
2.97,5.981,-4.7,-15.483,-1.79,1.221,-2.075,-3.245,-4.252,-5.717,-4.791,0.905,-2.391,-17.415,-11.058,-24.282,2.767,-3.164,-2.767,-3.347,-2.716,-2.126
1.994,1.587,-9.094,-13.041,-1.302,-0.732,-1.587,-1.292,-4.74,-3.764,-12.604,1.882,-2.391,-8.138,-10.569,-26.723,-2.116,-1.699,-3.743,-5.788,-2.716,-1.638
3.459,-0.366,-11.047,-4.74,0.163,-1.709,-0.122,-0.315,-3.276,-2.299,-15.533,1.882,-1.902,-3.255,-10.081,-31.118,-3.581,-2.187,-11.556,-7.253,-3.204,-2.614
5.9,-2.319,-10.559,-1.322,1.139,-2.197,0.854,-2.268,-0.346,-2.787,-10.651,1.882,-0.437,-5.697,-10.081,-32.094,-3.581,1.231,-5.697,-8.23,-3.204,-3.591
7.365,-3.296,-8.606,-7.182,0.651,-1.709,0.366,-5.686,1.119,-5.229,-3.326,-0.071,1.027,-13.021,-9.593,-27.7,-4.557,5.137,-14.486,-3.835,-2.716,-4.079
4.924,-3.296,-7.141,-18.412,-1.79,-2.686,-1.587,-9.593,0.142,-9.135,0.58,-1.536,1.027,-17.904,-9.104,-19.887,-5.046,-5.605,-16.439,-7.741,-2.716,-4.079
-0.936,-3.296,-7.629,-25.248,-6.185,-5.615,-5.005,-10.569,-4.252,-10.6,-1.862,-2.513,-0.926,-17.904,-8.616,-13.54,-0.163,-7.07,-6.673,-16.53,-2.228,-3.103
-7.284,-4.761,-10.559,-24.76,-10.579,-10.01,-7.935,-9.593,-8.647,-9.623,-9.186,-2.513,-3.855,-14.974,-10.081,-13.54,-0.163,-0.234,-8.138,-6.276,-2.228,-2.126
-12.166,-7.69,-13.489,-17.436,-13.021,-11.963,-8.423,-6.663,-11.576,-6.694,-15.045,-1.048,-6.297,-13.509,-13.011,-18.911,0.814,-6.582,-1.79,-10.183,-2.716,-1.638
-12.655,-11.108,-14.465,-10.111,-12.044,-10.01,-6.958,-2.757,-11.088,-4.74,-16.51,-0.071,-5.809,-14.974,-15.94,-24.282,-2.604,-4.14,-8.138,-10.183,-3.204,-2.126
-9.237,-12.573,-13,-6.205,-8.138,-4.639,-4.028,-0.804,-6.694,-3.764,-13.092,0.905,-2.879,-16.439,-16.429,-25.747,0.326,-1.211,-2.767,-3.835,-3.693,-4.079
-4.354,-9.644,-8.118,-4.74,-1.79,1.709,-0.61,-1.292,-1.322,-4.74,-6.744,0.905,0.051,-14.486,-14.476,-20.864,-1.139,-2.187,-4.72,-14.089,-4.181,-5.056
-0.448,-3.296,-2.747,-3.276,2.604,4.15,1.343,-3.733,2.584,-5.717,-1.862,0.417,1.516,-8.138,-10.569,-13.54,-3.581,0.743,-7.65,-2.858,-4.181,-6.032
1.017,2.563,2.136,-0.346,3.092,0.732,0.366,-7.64,2.584,-6.205,0.092,-1.048,1.027,-3.743,-6.175,-8.657,-2.604,-0.234,-1.302,-6.276,-3.204,-5.544
0.529,5.005,3.113,1.607,-0.814,-4.639,-2.075,-10.569,-0.834,-6.205,-0.885,-2.024,-0.437,-4.72,-4.222,-8.169,-5.046,3.184,-13.021,1.536,-2.228,-4.567
-2.889,1.587,0.183,-0.834,-6.185,-9.033,-4.517,-10.081,-4.74,-5.229,-3.326,-2.024,-2.391,-10.579,-5.686,-10.122,-0.651,0.254,-11.556,-1.394,-1.74,-3.103
-6.307,-4.272,-5.188,-7.67,-10.091,-9.033,-5.493,-6.175,-7.67,-4.74,-4.791,-1.048,-3.367,-16.439,-8.616,-10.61,-2.604,1.719,-7.161,3.489,-1.74,-2.614
-8.748,-10.62,-11.536,-15.971,-10.091,-5.615,-4.028,-1.78,-8.647,-3.764,-4.791,0.905,-3.367,-16.927,-10.569,-9.633,-2.116,1.231,-2.279,0.071,-2.228,-2.126
-9.725,-13.55,-15.93,-19.389,-7.65,-2.197,-2.563,1.638,-7.67,-2.787,-3.326,1.394,-3.367,-9.603,-10.081,-8.657,0.814,-1.699,2.116,-6.765,-2.716,-1.638
-9.725,-14.038,-17.883,-14.994,-5.697,-0.732,-2.075,1.638,-6.694,-1.322,-0.885,0.905,-2.391,1.139,-8.616,-9.633,0.326,-3.652,-5.697,-7.741,-2.716,-0.661
-8.748,-13.062,-17.883,-4.74,-5.208,-3.662,-3.54,-1.78,-7.182,-0.346,-0.885,-0.071,-2.879,6.999,-9.104,-14.516,-0.651,-5.605,0.163,-9.694,-2.228,0.804
-8.26,-12.085,-16.907,4.049,-6.673,-7.08,-4.517,-5.198,-7.182,-1.322,-2.838,-1.536,-3.367,4.557,-11.058,-19.399,-3.092,1.231,-8.138,-5.3,-1.251,1.78
-7.772,-11.108,-14.465,4.049,-7.65,-8.057,-5.493,-7.151,-7.182,-3.764,-7.233,-2.024,-3.855,-4.72,-14.476,-20.864,-3.092,1.719,-9.115,-6.276,-0.275,1.292
-7.284,-10.132,-11.047,-4.252,-7.161,-6.104,-4.517,-6.663,-6.205,-6.694,-11.627,-1.536,-3.367,-14.486,-14.476,-16.958,-2.116,-5.117,-10.091,-6.276,0.214,0.804
-6.795,-7.69,-8.118,-16.459,-5.697,-3.174,-2.563,-6.175,-5.229,-9.135,-12.604,-1.048,-2.879,-19.368,-11.058,-9.633,-2.604,-2.187,-6.185,-0.905,0.702,-0.173
-6.795,-6.226,-6.165,-22.319,-4.232,-1.709,-1.587,-6.663,-5.229,-10.6,-10.651,-1.536,-1.902,-16.439,-6.175,-3.774,-2.604,-3.652,-7.161,-9.206,0.702,-1.149
-8.748,-6.226,-6.653,-18.901,-4.72,-4.15,-2.075,-8.616,-6.694,-10.111,-7.233,-2.024,-1.902,-11.556,-3.733,-3.286,-1.139,-2.675,-4.232,-9.694,-0.275,-0.661
-11.19,-7.202,-10.071,-8.647,-7.161,-8.545,-3.54,-10.081,-8.647,-8.647,-5.768,-2.513,-3.367,-9.115,-6.663,-6.704,-1.139,-0.722,-8.138,-8.23,-0.763,-0.173
-13.631,-9.155,-14.954,-0.834,-10.579,-12.451,-5.493,-9.593,-10.111,-6.694,-6.744,-2.024,-4.344,-10.091,-12.034,-11.587,0.814,-1.211,-4.232,-2.858,-1.251,0.315
